Hostname;VRF_Name;Route-Distinguisher;;;
ROA1.FLO1;VRF-FCORP-AXION_VIDEOVIGILANCIA;10481:11412;;;
ROA1.FLO1;VRF-FCORP-BANCO-COLUMBIA-SA;10481:11401;;;
ROA1.FLO1;VRF-FCORP-BANCO-DE-GALICIA-Y-BUENOS-AIRES-S-A;10481:11132;;;
ROA1.FLO1;VRF-FCORP-BANCO-ITAU-ARGENTINA_SA;10481:11170;;;
ROA1.FLO1;VRF-FCORP-BANCO-ITAU-TECO;7303:1162;;;
ROA1.FLO1;VRF-FCORP-BANCO-MACRO-SA;10481:11082;;;
ROA1.FLO1;VRF-FCORP-BANCO-PATAGONIA-SA;10481:11103;;;
ROA1.FLO1;VRF-FCORP-BANCO-SUPERVIELLE-SA;10481:11020;;;
ROA1.FLO1;VRF-FCORP-BANELCO_SA;10481:11432;;;
ROA1.FLO1;VRF-FCORP-BAN_GAS_NATURAL;10481:11301;;;
ROA1.FLO1;VRF-FCORP-BBVA-BANCO-FRANCES-SA;10481:11093;;;
ROA1.FLO1;VRF-FCORP-BOLDT-SA;10481:11011;;;
ROA1.FLO1;VRF-FCORP-CARREFUR;10481:11118;;;
ROA1.FLO1;VRF-FCORP-CENSOSUD-SA;10481:11050;;;
ROA1.FLO1;VRF-FCORP-COELSA-STANDARBANK-ICBC;10481:11309;;;
ROA1.FLO1;VRF-FCORP-COMAFI;10481:11059;;;
ROA1.FLO1;VRF-FCORP-COMPANIA-DE-SEGUROS-LA-MERCANTIL-ANDINA-SA-2;10481:11261;;;
ROA1.FLO1;VRF-FCORP-CONCESIONARIO-DE-GRUPO-OESTE;10481:11364;;;
ROA1.FLO1;VRF-FCORP-COTO-SA;10481:11069;;;
ROA1.FLO1;VRF-FCORP-COTO_DOMOS;10481:11415;;;
ROA1.FLO1;VRF-FCORP-CPS-COMUNICACIONES-SA-3;10481:11146;;;
ROA1.FLO1;VRF-FCORP-CUSPIDE-LIBROS-SA;10481:11181;;;
ROA1.FLO1;VRF-FCORP-DEHEZA;10481:11425;;;
ROA1.FLO1;VRF-FCORP-DIAGNOSTICO_ROJAS;10481:11345;;;
ROA1.FLO1;VRF-FCORP-DISTRINANDO;10481:11430;;;
ROA1.FLO1;VRF-FCORP-DROGUERIA-DEL-SUD-SA;10481:11267;;;
ROA1.FLO1;VRF-FCORP-EMPROSOFT-STANDARBANK-ICBC;10481:11328;;;
ROA1.FLO1;VRF-FCORP-FARMCITY-SA;10481:11072;;;
ROA1.FLO1;VRF-FCORP-FAST-FOOD-SUDAMERICANA-SA;10481:11027;;;
ROA1.FLO1;VRF-FCORP-FEDPATRONAL-TECO;7303:200156;;;
ROA1.FLO1;VRF-FCORP-FISERV-STANDARBANK-ICBC;10481:11315;;;
ROA1.FLO1;VRF-FCORP-FRAVEGA-IBM;10481:11114;;;
ROA1.FLO1;VRF-FCORP-FUNDACION-IBEROAMERICANA-DE-ESTUDIOS-SUPERIORES;10481:11023;;;
ROA1.FLO1;VRF-FCORP-GARBARINO-SA;10481:11070;;;
ROA1.FLO1;VRF-FCORP-GIMNASIOS-ARGENTINOS-SA;10481:11042;;;
ROA1.FLO1;VRF-FCORP-GIRO-EXPRESS;7303:200126;;;
ROA1.FLO1;VRF-FCORP-HOYTS-GENERAL-CINEMA-DE-ARGEN;10481:11001;;;
ROA1.FLO1;VRF-FCORP-HSBC-BANK-TECO;7303:1303;;;
ROA1.FLO1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-16;10481:11254;;;
ROA1.FLO1;VRF-FCORP-INTERNACIONAL-HEALTH-SERVICES-ARG-SA;10481:11399;;;
ROA1.FLO1;VRF-FCORP-JARDIN-DEL-PILAR-SA;10481:11211;;;
ROA1.FLO1;VRF-FCORP-JOSIMAR.SA;10481:11130;;;
ROA1.FLO1;VRF-FCORP-JULERIAQUE-SA;10481:11404;;;
ROA1.FLO1;VRF-FCORP-KEL-EDICIONES;10481:11381;;;
ROA1.FLO1;VRF-FCORP-LA-CAJA-SEGUROS;10481:11006;;;
ROA1.FLO1;VRF-FCORP-LA_CAJA-STANDARBANK-ICBC;10481:11308;;;
ROA1.FLO1;VRF-FCORP-LEDESMA-TECO;7303:1010;;;
ROA1.FLO1;VRF-FCORP-MUNICIPALIDAD-VICENTE-LOPEZ-TECO;7303:478;;;
ROA1.FLO1;VRF-FCORP-MUTUAL-SANCOR-TECO;7303:523;;;
ROA1.FLO1;VRF-FCORP-NEUMASUR-SA;10481:11037;;;
ROA1.FLO1;VRF-FCORP-NORDEN-TECO;7303:200075;;;
ROA1.FLO1;VRF-FCORP-NSS-SA-LIBERTADOR-4101;10481:11202;;;
ROA1.FLO1;VRF-FCORP-ORGANIZACION-COORDINADORA-ARGENTINA-SRL;10481:11148;;;
ROA1.FLO1;VRF-FCORP-PAGO-FACIL-III;10481:11421;;;
ROA1.FLO1;VRF-FCORP-PETROBRAS-ENERGIA-SA;10481:11014;;;
ROA1.FLO1;VRF-FCORP-PRAPAN;10481:11047;;;
ROA1.FLO1;VRF-FCORP-PREPAN;10481:11062;;;
ROA1.FLO1;VRF-FCORP-PRISMA-CALLCENTER;7303:200139;;;
ROA1.FLO1;VRF-FCORP-RICOH-ARGENTINA-SA;10481:11035;;;
ROA1.FLO1;VRF-FCORP-SANCOR_SEGUROS-TECO;7303:2800;;;
ROA1.FLO1;VRF-FCORP-SANTANDER-TECO;7303:2018;;;
ROA1.FLO1;VRF-FCORP-SECURITAS-ARGENTINA-SA;10481:11068;;;
ROA1.FLO1;VRF-FCORP-SECURITAS-ARGENTINA-SA-VIDEO;10481:11164;;;
ROA1.FLO1;VRF-FCORP-SEGUROS-GENERALI-ARGENTINA;10481:11122;;;
ROA1.FLO1;VRF-FCORP-SEPSA5-INTERIOR;10481:11405;;;
ROA1.FLO1;VRF-FCORP-SERVICIO-ELECTRONICO-DE-PAGO-SA;10481:11057;;;
ROA1.FLO1;VRF-FCORP-SERVICIO-ELECTRONICO-DE-PAGO-SA-2;10481:11223;;;
ROA1.FLO1;VRF-FCORP-SERVICIO-ELECTRONICO-DE-PAGO-SA-3;10481:11227;;;
ROA1.FLO1;VRF-FCORP-SERVICIO-ELECTRONICO-DE-PAGO-SA-4;10481:11271;;;
ROA1.FLO1;VRF-FCORP-SION-SA-5;10481:11191;;;
ROA1.FLO1;VRF-FCORP-SIRO-SA;10481:11279;;;
ROA1.FLO1;VRF-FCORP-STANDARD-BANK;10481:11063;;;
ROA1.FLO1;VRF-FCORP-STARBUCKS-COFFEE-ARGENTINA-SRL;10481:11025;;;
ROA1.FLO1;VRF-FCORP-SUDAMERICAN_AUTOS_SA;10481:11398;;;
ROA1.FLO1;VRF-FCORP-TARJETA-NARANJA-SA;10481:11021;;;
ROA1.FLO1;VRF-FCORP-TC-INSIDE-SA;10481:11396;;;
ROA1.FLO1;VRF-FCORP-TC-INSIDE-SA-PACHECO;10481:11446;;;
ROA1.FLO1;VRF-FCORP-VISA-STANDARBANK-ICBC;10481:11312;;;
ROA1.FLO1;VRF-FCORP-YPF-2;10481:11110;;;
ROA1.FLO1;VRF-FCORP-YPF-SA;10481:11002;;;
ROA1.FLO1;VRF-VIDEO-VOD-MOTOROLA-APEX;10481:90023;;;
ROA1.FLO1;VRF-VIDEO-VOD-VIDEO-APEX-MDS;10481:90021;;;
ROA1.DEV1;VRF-CABLE-CMTS-DEV1;10481:10014;;;
ROA1.DEV1;VRF-CABLE-CYCLADES-DCN;10481:90104;;;
ROA1.DEV1;VRF-CABLE-MHUB-DCN;10481:90107;;;
ROA1.DEV1;VRF-CABLE-PERSONAL-ABIS2G-ACCESO;10481:24014;;;
ROA1.DEV1;VRF-CABLE-PERSONAL-GOMRAN-ACCESO;10481:26014;;;
ROA1.DEV1;VRF-CABLE-PERSONAL-S1-ACCESO;10481:28014;;;
ROA1.DEV1;VRF-CABLE-PERSONAL-S1MME-ACCESO;10481:27014;;;
ROA1.DEV1;VRF-CABLE-PERSONAL-Wan3G-ACCESO;10481:25014;;;
ROA1.DEV1;VRF-CABLE-TOIP-ACCESO;10481:40032;;;
ROA1.DEV1;VRF-CABLE-WIMAX-OM;10481:90001;;;
ROA1.DEV1;VRF-CABLE-WIMAX-R6-R4;10481:9000;;;
ROA1.DEV1;VRF-FCORP-BANCO-DE-GALICIA-Y-BUENOS-AIRES-S-A;10481:11132;;;
ROA1.DEV1;VRF-FCORP-BANCO-ITAU-ARGENTINA_SA;10481:11170;;;
ROA1.DEV1;VRF-FCORP-BBVA-BANCO-FRANCES-SA;10481:11093;;;
ROA1.DEV1;VRF-FCORP-BURGER-ST;10481:11027;;;
ROA1.DEV1;VRF-FCORP-DEHEZA;10481:11425;;;
ROA1.DEV1;VRF-FCORP-FARMACITY;10481:11029;;;
ROA1.DEV1;VRF-FCORP-FARMACITY2;10481:11072;;;
ROA1.DEV1;VRF-FCORP-GARBARINO-SA;10481:11070;;;
ROA1.DEV1;VRF-FCORP-PROYECTO-COMISARIAS-MINISTERIO-DE-DEFENSA-Y-JUSTICIA;10481:11325;;;
ROA1.DEV1;VRF-FCORP-STARBUCKS-BK;10481:11025;;;
ROA1.DEV1;VRF-MHUB-MONITOREO-ENERGIA;10481:90117;;;
ROA1.DEV1;VRF-VIDEO-VOD-MOTOROLA-APEX;10481:90023;;;
ROA1.DEV1;VRF-VIDEO-VOD-VIDEO-APEX-MDS;10481:90021;;;
ROA1.DEV1;standard_bank;10481:11063;;;
ROA1.CEN1;VRF-CABLE-CMTS-CEN1;10481:10003;;;
ROA1.CEN1;VRF-CABLE-CYCLADES-MGMT;10481:90104;;;
ROA1.CEN1;VRF-CABLE-PERSONAL-ABIS2G-ACCESO;10481:24003;;;
ROA1.CEN1;VRF-CABLE-PERSONAL-GOMRAN-ACCESO;10481:26003;;;
ROA1.CEN1;VRF-CABLE-PERSONAL-S1-ACCESO;10481:28003;;;
ROA1.CEN1;VRF-CABLE-PERSONAL-S1MME-ACCESO;10481:27003;;;
ROA1.CEN1;VRF-CABLE-PERSONAL-Wan3G-ACCESO;10481:25003;;;
ROA1.CEN1;VRF-CABLE-PROCERA-BACKEND;10481:90125;;;
ROA1.CEN1;VRF-CABLE-PROCERA-GESTION;10481:90124;;;
ROA1.CEN1;VRF-CABLE-TOIP-ACCESO;10481:40032;;;
ROA1.CEN1;VRF-CABLE-WIMAX-OM;10481:90001;;;
ROA1.CEN1;VRF-CABLE-WIMAX-PDN-FCORP-ASI;10481:90007;;;
ROA1.CEN1;VRF-CABLE-WIMAX-R6-R4;10481:90006;;;
ROA1.CEN1;VRF-CABLE-WIMAX-SKY-GLOBAL;10481:90010;;;
ROA1.CEN1;VRF-FCORP-ARCOS-DORADOS-ARGENTINA-SA;10481:11121;;;
ROA1.CEN1;VRF-FCORP-BANCO-DE-GALICIA-S-A;10481:11132;;;
ROA1.CEN1;VRF-FCORP-BANCO-FRANCES;10481:11093;;;
ROA1.CEN1;VRF-FCORP-BANCO-HIPOTECARIO;10481:11061;;;
ROA1.CEN1;VRF-FCORP-BANCO-HIPOTECARIO-SA-2;10481:11175;;;
ROA1.CEN1;VRF-FCORP-BANCO-MACRO;10481:11082;;;
ROA1.CEN1;VRF-FCORP-BANCO_PATAGONIA;10481:11103;;;
ROA1.CEN1;VRF-FCORP-BURGER-ST;10481:11027;;;
ROA1.CEN1;VRF-FCORP-COELSA-STANDARBANK-ICBC;10481:11309;;;
ROA1.CEN1;VRF-FCORP-CORREO-ANDREANI-SA;10481:11136;;;
ROA1.CEN1;VRF-FCORP-EMPROSOFT-STANDARBANK-ICBC;10481:11328;;;
ROA1.CEN1;VRF-FCORP-ENACOM;10481:11423;;;
ROA1.CEN1;VRF-FCORP-EVENTO-HILTON;10481:11429;;;
ROA1.CEN1;VRF-FCORP-FARMACITY-SA-2;10481:11072;;;
ROA1.CEN1;VRF-FCORP-GCBA-ESCUELAS;10481:11125;;;
ROA1.CEN1;VRF-FCORP-GCBA_HTALES;10481:11039;;;
ROA1.CEN1;VRF-FCORP-HILTON-ITALIANO;10481:11113;;;
ROA1.CEN1;VRF-FCORP-JULERIAQUE-SA;10481:11404;;;
ROA1.CEN1;VRF-FCORP-MINISTERIO-FISCAL-TECO;7303:3000;;;
ROA1.CEN1;VRF-FCORP-PROYECTO-COMISARIAS-MINISTERIO-DE-DEFENSA-Y-JUSTICIA;10481:11325;;;
ROA1.CEN1;VRF-FCORP-SEHOS_SA;10481:11411;;;
ROA1.CEN1;VRF-FCORP-STANDARD-BANK;10481:11063;;;
ROA1.CEN1;VRF-FCORP-SUTERH;10481:11445;;;
ROA1.CEN1;VRF-FCORP-TARABORELLI-SA;10481:11407;;;
ROA1.CEN1;VRF-FCORP-TARJETA_NARANJA;10481:11021;;;
ROA1.CEN1;VRF-FCORP-TC-INSIDE-SA;10481:11396;;;
ROA1.CEN1;VRF-FCORP-VANEDUC;10481:11023;;;
ROA1.CEN1;VRF-FCORP-YPF-TERCEROS;10481:11435;;;
ROA1.CEN1;VRF-MHUB-HUB-MGMT;10481:90107;;;
ROA1.CEN1;VRF-MHUB-MONITOREO-ENERGIA;10481:90117;;;
ROA1.CEN1;VRF-VIDEO-VOD-MOTOROLA-APEX;10481:90023;;;
ROA1.CEN1;VRF-VIDEO-VOD-VIDEO-APEX-MDS;10481:90021;;;
ROA1.CAR1;VRF-CABLE-CMTS-CAR1;10481:10146;;;
ROA1.CAR1;VRF-CABLE-CYCLADES-DCN;10481:90104;;;
ROA1.CAR1;VRF-CABLE-DCN;10481:90107;;;
ROA1.CAR1;VRF-CABLE-MONITOREO-ENERGIA;10481:90117;;;
ROA1.CAR1;VRF-CABLE-PERSONAL-ABIS2G-ACCESO;10481:24146;;;
ROA1.CAR1;VRF-CABLE-PERSONAL-GOMRAN-ACCESO;10481:26146;;;
ROA1.CAR1;VRF-CABLE-PERSONAL-S1-ACCESO;10481:28146;;;
ROA1.CAR1;VRF-CABLE-PERSONAL-S1MME-ACCESO;10481:27146;;;
ROA1.CAR1;VRF-CABLE-PERSONAL-Wan3G-ACCESO;10481:25146;;;
ROA1.CAR1;VRF-CABLE-TOIP-ACCESO;10481:40032;;;
ROA1.CAR1;VRF-CABLE-WIMAX-OM;10481:90001;;;
ROA1.CAR1;VRF-CABLE-WIMAX-R6-R4;10481:90006;;;
ROA1.CAR1;VRF-CABLE-WIMAX-SKY-GLOBAL;10481:90146;;;
ROA1.CAR1;VRF-FCORP-ANSES-TECO;7303:128;;;
ROA1.CAR1;VRF-FCORP-ARCOS-DORADOS-ARGENTINA-SA;10481:11121;;;
ROA1.CAR1;VRF-FCORP-ARCOS-DORADOS-PROVEEDORES;10481:11178;;;
ROA1.CAR1;VRF-FCORP-AXION-ENERGY-ARGENTINA-SA;10481:11127;;;
ROA1.CAR1;VRF-FCORP-AXION_VIDEOVIGILANCIA;10481:11412;;;
ROA1.CAR1;VRF-FCORP-BANCO-COLUMBIA-SA;10481:11401;;;
ROA1.CAR1;VRF-FCORP-BANCO-ITAU-ARGENTINA_SA;10481:11170;;;
ROA1.CAR1;VRF-FCORP-BANCO-MACRO-SA;10481:11082;;;
ROA1.CAR1;VRF-FCORP-BANCO-PATAGONIA-SA;10481:11103;;;
ROA1.CAR1;VRF-FCORP-BANCO-SUPERVIELLE-SA;10481:11020;;;
ROA1.CAR1;VRF-FCORP-CENCOSUD-SA;10481:11050;;;
ROA1.CAR1;VRF-FCORP-COPPEL-SA;10481:11287;;;
ROA1.CAR1;VRF-FCORP-COTO-CENTRO-INTEGRAL-DE-COMERCIALIZACION-SA;10481:11069;;;
ROA1.CAR1;VRF-FCORP-COTO_DOMOS;10481:11415;;;
ROA1.CAR1;VRF-FCORP-CPS-COMUNICACIONES-SA;10481:11124;;;
ROA1.CAR1;VRF-FCORP-DIA-ARGENTINA-SA-TIENDAS;10481:11084;;;
ROA1.CAR1;VRF-FCORP-EL-CARMEN-TECO;7303:2574;;;
ROA1.CAR1;VRF-FCORP-FAST-FOOD-SUDAMERICANA-SA;10481:11027;;;
ROA1.CAR1;VRF-FCORP-FIRSTDATA;10481:11332;;;
ROA1.CAR1;VRF-FCORP-FRAVEGA-SACIEI;10481:11114;;;
ROA1.CAR1;VRF-FCORP-FUND-IBEROAME-DE-ESTUDIOS-SUPERIORES;10481:11023;;;
ROA1.CAR1;VRF-FCORP-GARBARINO-SA;10481:11070;;;
ROA1.CAR1;VRF-FCORP-HSBC-BANK-TECO;7303:1303;;;
ROA1.CAR1;VRF-FCORP-MAXICONSUMO-SA;10481:11281;;;
ROA1.CAR1;VRF-FCORP-MOLINOS-RIO-DE-LA-PLATA-SA;10481:11155;;;
ROA1.CAR1;VRF-FCORP-NAI-INTERNACIONAL;10481:11348;;;
ROA1.CAR1;VRF-FCORP-NSS-ROCA-S_A;10481:11128;;;
ROA1.CAR1;VRF-FCORP-NSS-SA-LIBERTADOR-4101;10481:11202;;;
ROA1.CAR1;VRF-FCORP-NSS-SA-MANGRULLO;10481:11188;;;
ROA1.CAR1;VRF-FCORP-PETROBRAS-ENERGIA-SA;10481:11014;;;
ROA1.CAR1;VRF-FCORP-POLIMEX-ARGENTINA-SA;10481:11393;;;
ROA1.CAR1;VRF-FCORP-PRISMA-CALLCENTER;7303:200139;;;
ROA1.CAR1;VRF-FCORP-PROSEGUR-SA;10481:11162;;;
ROA1.CAR1;VRF-FCORP-SANTANDER-TECO;7303:2018;;;
ROA1.CAR1;VRF-FCORP-SECURITAS-ARGENTINA-SA-VIDEO;10481:11164;;;
ROA1.CAR1;VRF-FCORP-SECURITAS-NUEVA-VRF;10481:11171;;;
ROA1.CAR1;VRF-FCORP-SECURITAS-SA;10481:11068;;;
ROA1.CAR1;VRF-FCORP-SERVICIO-ELECTRONICO-DE-PAGO-SA;10481:11057;;;
ROA1.CAR1;VRF-FCORP-STANDARD-BANK-SA;10481:11063;;;
ROA1.CAR1;VRF-FCORP-STARBUCKS-COFFEE-ARGENTINA-SRL;10481:11025;;;
ROA1.CAR1;VRF-FCORP-SUDAMERICAN_AUTOS_SA;10481:11398;;;
ROA1.CAR1;VRF-FCORP-SUPERMERCADOS-MAKRO-SA;10481:11101;;;
ROA1.CAR1;VRF-FCORP-TECSO-SA;10481:11034;;;
ROA1.CAR1;VRF-FCORP-TRANS-CAUDALES-VIGENCIA-SA;10481:11049;;;
ROA1.CAR1;VRF-FCORP-WAMARO-TECO;7303:3024;;;
ROA1.CAR1;VRF-GARBARINO-TECO;7303:182;;;
ROA1.CAR1;VRF-VIDEO-VOD-MOTOROLA-APEX;10481:90023;;;
ROA1.CAR1;VRF-VIDEO-VOD-VIDEO-APEX-MDS;10481:90021;;;
ROA1.BON1;VRF-CABLE-CMTS-BON1;10481:10020;;;
ROA1.BON1;VRF-CABLE-CYCLADES-DCN;10481:90104;;;
ROA1.BON1;VRF-CABLE-DCN;10481:90107;;;
ROA1.BON1;VRF-CABLE-MONITOREO-ENERGIA;10481:90117;;;
ROA1.BON1;VRF-CABLE-PERSONAL-ABIS2G-ACCESO;10481:24020;;;
ROA1.BON1;VRF-CABLE-PERSONAL-GOMRAN-ACCESO;10481:26020;;;
ROA1.BON1;VRF-CABLE-PERSONAL-S1-ACCESO;10481:28020;;;
ROA1.BON1;VRF-CABLE-PERSONAL-S1MME-ACCESO;10481:27020;;;
ROA1.BON1;VRF-CABLE-PERSONAL-Wan3G-ACCESO;10481:25020;;;
ROA1.BON1;VRF-CABLE-TOIP-ACCESO;10481:40032;;;
ROA1.BON1;VRF-CABLE-WIMAX-OM;10481:90001;;;
ROA1.BON1;VRF-CABLE-WIMAX-R6-R4;10481:90006;;;
ROA1.BON1;VRF-FCORP-ARCOS-DORADOS-ARGENTINA-SA;10481:11121;;;
ROA1.BON1;VRF-FCORP-BANCO-ITAU-TECO;7303:1162;;;
ROA1.BON1;VRF-FCORP-BANCO-MACRO-SA;10481:11082;;;
ROA1.BON1;VRF-FCORP-BANCO-PATAGONIA-SA;10481:11103;;;
ROA1.BON1;VRF-FCORP-COBENSIL;7303:200173;;;
ROA1.BON1;VRF-FCORP-DEHEZA;10481:11425;;;
ROA1.BON1;VRF-FCORP-FAST-FOOD-SUDAMERICANA-SA;10481:11027;;;
ROA1.BON1;VRF-FCORP-OSVALDO-DIAZ-SA;10481:11384;;;
ROA1.BON1;VRF-FCORP-PROYECTO-COMISARIAS-MINISTERIO-DE-DEFENSA-Y-JUSTICIA;10481:11325;;;
ROA1.BON1;VRF-FCORP-SIRO-SA;10481:11279;;;
ROA1.BON1;VRF-FCORP-SOCORRO-MEDICO-TECO;7303:1438;;;
ROA1.BON1;VRF-FCORP-STANDARD-BANK-SA;10481:11063;;;
ROA1.BON1;VRF-FCORP-TC-INSIDE-SA;10481:11396;;;
ROA1.BON1;VRF-VIDEO-VOD-MOTOROLA-APEX;10481:90023;;;
ROA1.BON1;VRF-VIDEO-VOD-VIDEO-APEX-MDS;10481:90021;;;
ROA1.ALM1;VRF-CABLE-CMTS-ALM1;10481:10001;;;
ROA1.ALM1;VRF-CABLE-CYCLADES-DCN;10481:90104;;;
ROA1.ALM1;VRF-CABLE-LTE-CRAN-CONTROL;10481:16802;;;
ROA1.ALM1;VRF-CABLE-LTE-CRAN-OM;10481:16801;;;
ROA1.ALM1;VRF-CABLE-LTE-CRAN-USUARIO;10481:16803;;;
ROA1.ALM1;VRF-CABLE-MHUB-DCN;10481:90107;;;
ROA1.ALM1;VRF-CABLE-NOC-PAL;10481:90137;;;
ROA1.ALM1;VRF-CABLE-PERSONAL-ABIS2G-ACCESO;10481:24001;;;
ROA1.ALM1;VRF-CABLE-PERSONAL-GOMRAN-ACCESO;10481:26001;;;
ROA1.ALM1;VRF-CABLE-PERSONAL-S1-ACCESO;10481:28001;;;
ROA1.ALM1;VRF-CABLE-PERSONAL-S1MME-ACCESO;10481:27001;;;
ROA1.ALM1;VRF-CABLE-PERSONAL-Wan3G-ACCESO;10481:25001;;;
ROA1.ALM1;VRF-CABLE-TOIP-ACCESO;10481:40032;;;
ROA1.ALM1;VRF-CABLE-WIMAX-OM;10481:90001;;;
ROA1.ALM1;VRF-CABLE-WIMAX-R6-R4;10481:90006;;;
ROA1.ALM1;VRF-CABLE-WIMAX-SKY-GLOBAL;10481:90010;;;
ROA1.ALM1;VRF-FCORP-ARCOS-DORADOS-ARGENTINA-SA;10481:11121;;;
ROA1.ALM1;VRF-FCORP-AUTOTAG-SA;10481:11363;;;
ROA1.ALM1;VRF-FCORP-BANCO-MACRO-SA;10481:11082;;;
ROA1.ALM1;VRF-FCORP-CORREO-ANDREANI-SA;10481:11136;;;
ROA1.ALM1;VRF-FCORP-EDENOR;10481:11077;;;
ROA1.ALM1;VRF-FCORP-FARMCITY-2;10481:11072;;;
ROA1.ALM1;VRF-FCORP-JULERIAQUE-SA;10481:11404;;;
ROA1.ALM1;VRF-FCORP-PRODUCTORES-DE-FRUTAS-ARGENTINOS;10481:11320;;;
ROA1.ALM1;VRF-FCORP-PROPA-DDEIP;7303:200232;;;
ROA1.ALM1;VRF-FCORP-PROYECTO-COMISARIAS-MINISTERIO-DE-DEFENSA-Y-JUSTICIA;10481:11325;;;
ROA1.ALM1;VRF-FCORP-TC-INSIDE-SA;10481:11396;;;
ROA1.ALM1;VRF-MHUB-MONITOREO-ENERGIA;10481:90117;;;
ROA1.ALM1;VRF-VIDEO-VOD-MOTOROLA-APEX;10481:90023;;;
ROA1.ALM1;VRF-VIDEO-VOD-VIDEO-APEX-MDS;10481:90021;;;
ROA1.ALM1;VRF.FCORP.FRAVEGA.IBM;10481:11114;;;
ROA1.LOM1;VRF-CABLE-CMTS-LOM1;10481:10131;;;
ROA1.LOM1;VRF-CABLE-CYCLADES-DCN;10481:90104;;;
ROA1.LOM1;VRF-CABLE-MHUB-DCN;10481:90107;;;
ROA1.LOM1;VRF-CABLE-PERSONAL-ABIS2G-ACCESO;10481:24131;;;
ROA1.LOM1;VRF-CABLE-PERSONAL-GOMRAN-ACCESO;10481:26131;;;
ROA1.LOM1;VRF-CABLE-PERSONAL-S1-ACCESO;10481:28131;;;
ROA1.LOM1;VRF-CABLE-PERSONAL-S1MME-ACCESO;10481:27131;;;
ROA1.LOM1;VRF-CABLE-PERSONAL-Wan3G-ACCESO;10481:25131;;;
ROA1.LOM1;VRF-CABLE-TOIP-ACCESO;10481:40032;;;
ROA1.LOM1;VRF-CABLE-WIMAX-OM;10481:90001;;;
ROA1.LOM1;VRF-CABLE-WIMAX-R6-R4;10481:90006;;;
ROA1.LOM1;VRF-CABLE-WIMAX-SKY-GLOBAL;10481:90018;;;
ROA1.LOM1;VRF-FCORP-ARCOS-DORADOS-ARGENTINA-SA;10481:11121;;;
ROA1.LOM1;VRF-FCORP-B-RIVADAVIA-COOP-LMTD-SEGUROS;10481:11016;;;
ROA1.LOM1;VRF-FCORP-BANCO-COLUMBIA-SA;10481:14401;;;
ROA1.LOM1;VRF-FCORP-BANCO-DE-GALICIA-Y-BUENOS-AIRES-S-A;10481:11132;;;
ROA1.LOM1;VRF-FCORP-BANCO-HIPOTECARIO-SA;10481:11061;;;
ROA1.LOM1;VRF-FCORP-BANCO-ITAU-TECO;7303:1162;;;
ROA1.LOM1;VRF-FCORP-BANCO-MACRO-SA;10481:11082;;;
ROA1.LOM1;VRF-FCORP-BANCO-PATAGONIA-SA;10481:11103;;;
ROA1.LOM1;VRF-FCORP-BANCO-SUPERVIELLE-SA;10481:11020;;;
ROA1.LOM1;VRF-FCORP-CENCOSUD-SA;10481:11050;;;
ROA1.LOM1;VRF-FCORP-CONS-MAGISTRATURA;10481:11044;;;
ROA1.LOM1;VRF-FCORP-COPPEL-SA;10481:11287;;;
ROA1.LOM1;VRF-FCORP-CORREO-ANDREANI-SA;10481:11136;;;
ROA1.LOM1;VRF-FCORP-COTO-CENTRO-INTEGRAL-DE-COMERCIALIZACION-SA;10481:11069;;;
ROA1.LOM1;VRF-FCORP-COTO_DOMOS;10481:11415;;;
ROA1.LOM1;VRF-FCORP-DANAIDE-SA;10481:11310;;;
ROA1.LOM1;VRF-FCORP-DEHEZA;10481:11425;;;
ROA1.LOM1;VRF-FCORP-DYNAMIC-TECHNOLOGY-SRL-SRT;10481:11338;;;
ROA1.LOM1;VRF-FCORP-EDESUR-SA;10481:11154;;;
ROA1.LOM1;VRF-FCORP-ERTACH-SA;10481:11259;;;
ROA1.LOM1;VRF-FCORP-FARMACITY-SA-2;10481:11072;;;
ROA1.LOM1;VRF-FCORP-FAST-FOOD-SUDAMERICANA-SA;10481:11027;;;
ROA1.LOM1;VRF-FCORP-FIRSTDATA;10481:11332;;;
ROA1.LOM1;VRF-FCORP-FRAVEGA-SACIEI;10481:11114;;;
ROA1.LOM1;VRF-FCORP-FUND-IBEROAME-DE-ESTUDIOS-SUPERIORES;10481:11023;;;
ROA1.LOM1;VRF-FCORP-GARBARINO-SA;10481:11070;;;
ROA1.LOM1;VRF-FCORP-GIRO-EXPRESS;7303:200126;;;
ROA1.LOM1;VRF-FCORP-HOYTS-GENERAL-CINEMA-DE-ARGEN;10481:11001;;;
ROA1.LOM1;VRF-FCORP-ICBC-SA;10481:11063;;;
ROA1.LOM1;VRF-FCORP-INTERNACIONAL-HEALTH-SERVICES-ARG-SA;10481:11399;;;
ROA1.LOM1;VRF-FCORP-IOMA;10481:11270;;;
ROA1.LOM1;VRF-FCORP-JARDIN-DEL-PILAR-SA;10481:11211;;;
ROA1.LOM1;VRF-FCORP-JEFATURA-DE-GABINETE-SALUD;10481:11389;;;
ROA1.LOM1;VRF-FCORP-JOSIMAR-SA;10481:11130;;;
ROA1.LOM1;VRF-FCORP-KEL-EDICIONES;10481:11381;;;
ROA1.LOM1;VRF-FCORP-METROGAS-SA;10481:11194;;;
